Taxa,Family,Genus,Species,Voucher,Series,Locality,Municipality,State,Country,Latitude,Longitude,elevation
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys bagnoi,CHUNB 35803,holotype,UHE Serra da Mesa,Minaçu,GO,Brazil,-13.8299,-48.3214,370
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys bagnoi,CHUNB 35801,35804; 35802; ,UHE Serra da Mesa,MInaçu,GO,Brazil,-13.8299,-48.3214,370
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys bagnoi,CHUNB 69223,~69225,"Mata do Alex, Serra da Mesa",Minaçu,GO,Brazil,-13.751,-48.3022,463
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys bagnoi,Vaz-Lima et al 2020,Oda et al 2009,,Niquelandia,GO,Brazil,-14.4333,-48.45,659
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys branti,CHUNB 24618,24619,Alto Paraíso de Goiás,Alto Paraíso de Goiás,GO,Brazil,-14.0772,-47.5106,1112
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys branti,CHUNB 33953,,Chapada Gaúcha,Chapada Gaúcha,MG,Brazil,-15.3917,-45.5761,715
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys branti,CHUNB 50343,,Colinas do Sul,Colinas do Sul,GO,Brazil,-14.2094,-48.0544,580
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys branti,CHUNB 62730,62731; 62736-37,Combinado,Combinado,TO,Brazil,-12.8778,-46.6697,605
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys branti,CHUNB 62732,,Conceição do Tocantins,Conceição do Tocantins,TO,Brazil,-12.2458,-47.2747,610
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys branti,Silva et al 2020,,Silva et al 2020,Dianópolis ,TO,Brazil,-11.6278,-46.8206,665
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys branti,Silva et al 2020,,Silva et al 2020,Goiatins ,TO,Brazil,-7.71,-47.3142,171
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys branti,CHUNB 41997,holotype,EE do Jalapão,Mateiros,TO,Brazil,-10.505,-46.4333,624
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys branti,CHUNB 41978,41979,EE do Jalapão,Mateiros,TO,Brazil,-10.505,-46.4333,624
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys branti,CHUNB 27366,27368-73; 27375-78; 27382; 27610,EE do Jalapão,Mateiros,TO,Brazil,-10.505,-46.4333,624
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys branti,CHUNB 38585,,EE do Jalapão,Mateiros,TO,Brazil,-10.505,-46.4333,624
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys branti,CHUNB 50246,,Serra da Mesa,Minaçu,GO,Brazil,-13.7833,-48.2944,425
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys branti,CHUNB 50946,,Minaçu,Minaçu,GO,Brazil,-13.6081,-48.1772,398
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys branti,CHUNB 52398,52408,Monte Alegre de Goiás,Monte Alegre de Goiás,GO,Brazil,-13.3172,-46.8983,421
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys branti,CEPB 9501,,calling from damp field areas,Novo Acordo,TO,Brazil,-10.0044,-47.4314,263
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys branti,CHUNB 16120,,Palmas,Palmas,TO,Brazil,-10.1189,-48.2222,283
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys branti,CHUNB 24007,,Palmas,Palmas,TO,Brazil,-10.1189,-48.2222,283
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys branti,CHUNB 72516,,PE da Serra do Lajeado,Palmas,TO,Brazil,-10.1606,-48.1672,429
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys branti,CHUNB 38129,~38130; 38140,Paranã,Paranã,TO,Brazil,-12.5894,-47.8436,277
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys branti,CHUNB 62733,,Paranã,Paranã,TO,Brazil,-12.5894,-47.8436,277
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys branti,CHUNB 36659,,Pedro Afonso,Pedro Afonso,TO,Brazil,-9.0453,-48.0453,164
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys branti,Silva et al 2020,,Silva et al 2020,Porto Alegre do Tocantins ,TO,Brazil,-11.6086,-47.0486,459
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys branti,Silva et al 2020,,Silva et al 2020,Porto Nacional ,TO,Brazil,-10.7081,-48.4172,199
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys carranca,MZUFV 11710,holotype,"Faz Serra do Cristal, md São Francisco river",Buritizeiro,MG,Brazil,-17.4036,-45.06,607
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys carranca,MZUFV 11707,~11709,"Faz Serra do Cristal, md São Francisco river",Buritizeiro,MG,Brazil,-17.4036,-45.06,607
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys carranca,MZUFV 12809,~12820,"Faz Serra do Cristal, md São Francisco river",Buritizeiro,MG,Brazil,-17.4036,-45.06,607
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys cururu,FSFL 580,Barros et al 2017 Tese,,Cardeal Mota,MG,Brazil,-19.2464,-43.5214,1190
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys cururu,Lit 1664,, ,Conceicao do Mato Dentro,MG,Brazil,-18.9418,-43.5046,813
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys cururu,Rodrigues 2015 Tese,,Serra dos Alves: Zona de amortecimento do PE Mata do Limoeiro: Riacho dona Luci,Itabira,MG,Brazil,-19.4918,-43.4731,883
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys cururu,MZUSP 56849,,Serra do Cipo - MG 2 km 127 - 1400 m,Jaboticatubas,MG,Brazil,-19.4405,-43.7183,827
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys cururu,ZUEC 9557,holotype,Serra do Cipó,Santana do Riacho,MG,Brazil,-19.2833,-43.5833,1214
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys cururu,Lit 1665,, ,Santana do Riacho,MG,Brazil,-19.1888,-43.645,1231
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys cururu,Lit 1663,,Serra do Cipo - 1200 m high rocky meadow,Santana do Riacho,MG,Brazil,-19.2897,-43.5922,1235
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys cururu,CFBH 6275,,Serra do Cipo - Km 115,Santana do Riacho,MG,Brazil,-19.1888,-43.645,1231
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys cururu,Lit 1666,, ,Sao Goncalo do Rio Preto,MG,Brazil,-18.0761,-43.3589,914
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys cururu,MCN AM 3731,,Morro Redondo - PE Rio Preto,Sao Goncalo do Rio Preto,MG,Brazil,-18.2,-43.34,1525
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys dibernardoi,CHUNB 65844,,Alto Araguaia,Alto Araguaia,MT,Brazil,-17.0417,-53.1214,602
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys dibernardoi,CHUNB 69220,,Alto Taquari,Alto Taquari,GO,Brazil,-17.6975,-53.4625,638
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys dibernardoi,CHUNB 69222,,Aporé,Aporé,GO,Brazil,-18.6633,-51.8714,591
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys dibernardoi,CHUNB 69219,69221,PE da Serra Azul,Barra do Garça,MT,Brazil,-15.8567,-52.2556,524
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys dibernardoi,ZUFMS 03108,"03109, 03320-22",PE Matas do Segredo,Campo Grande,MS,Brazil,-20.3979,-54.586,681
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys dibernardoi,ZUFG 717,tadpoles,temporary pond btw forest frag and soybean,Jatai,GO,Brazil,-17.95,-51.7167,619
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys dibernardoi,ZUFG 8687,"˜8690, 8701",permanent pond in a parture x soybean plantation,Jataí,GO,Brazil,-17.8808,-51.7139,697
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys dibernardoi,CHUNB 28131,holotype,Mineiros,Mineiros,GO,Brazil,-17.6192,-52.5164,677
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys dibernardoi,CHUNB 28132,~28134,Mineiros,Mineiros,GO,Brazil,-17.6192,-52.5164,677
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys dibernardoi,CHUNB 50305,,Rio Verde,Rio Verde,GO,Brazil,-17.8081,-51.3739,756
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys goyana,AAG-UFU 1577,~1597,"São Miguel river, Vale da Lua, Chapada dos Veadeiros",Alto Paraíso de Goiás,GO,Brazil,-14.1858,-47.7894,761
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys goyana,AAG-UFU 898,,Chapada dos Veadeiros,Alto Paraíso de Goiás,GO,Brazil,-14.1667,-47.5833,897
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys goyana,MNRJ 296A,lectotype - typeloc - associated,"São Miguel river, Vale da Lua, Chapada dos Veadeiros",Alto Paraíso de Goiás,GO,Brazil,-14.1858,-47.7894,761
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys goyana,ZUFMS-AMP 12550,~12555,,Arraias,TO,Brazil,-12.9306,-46.945,599
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys goyana,ZUFG 3564,, ,Barro Alto,GO,Brazil,-14.9071,-48.8807,723
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys goyana,Meneses and Correa 2020,,APA do Cafuringa,Brasilia,DF,Brazil,-15.5538,-47.8666,1031
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys goyana,MZUSP 85607,, ,Brejinho de Nazare,TO,Brazil,-11.029,-48.6247,243
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys goyana,ZUFG 6630,see Santos et al 2014,cerradão,Caldas Novas ,GO,Brazil,-17.5681,-48.8992,654
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys goyana,MZUSP 72612,,Serra da Mesa (Ponto 4),Minacu,GO,Brazil,-13.4983,-48.3484,465
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys goyana,MZUSP 66436,, ,Monte Alegre de Goias,GO,Brazil,-13.2942,-46.9233,457
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys goyana,ZUFG 3204,,PE Altamiro de Moura Pacheco,Nerópolis,GO,Brazil,-16.5215,-49.143,834
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys goyana,ZUFG 3014,, ,Niquelandia,GO,Brazil,-14.4981,-48.4012,796
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys goyana,Lit 2779,,Cerrado,Parana,TO,Brazil,-12.5919,-47.8769,279
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys goyana,Lit 2780,,Floresta de galeria ou fundo de vale,Parana,TO,Brazil,-12.6147,-47.8986,285
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys goyana,MZUSP 111738,, ,Parana,TO,Brazil,-12.6953,-47.8117,282
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys goyana,Lit 2781,,Floresta continua,Petrolina de Goias,GO,Brazil,-16.1808,-49.3675,911
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys goyana,Lit 2782,,Floresta continua,Petrolina de Goias,GO,Brazil,-16.2205,-49.2841,915
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys goyana,MZUSP 126697,, ,Petrolina de Goias,GO,Brazil,-16.1116,-49.3135,887
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys goyana,ZUFG 6631,see Santos et al 2014,cerradão,Piracanjuba,GO,Brazil,-17.4289,-48.92,693
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys goyana,ZUFG 6629,see Santos et al 2014,cerrado sensu stricto,Santa Cruz de Goiás,GO,Brazil,-17.3547,-48.5389,695
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys goyana,MZUSP 66751,,Fazenda Mutum,Santa Rita do Araguaia,GO,Brazil,-16.6026,-48.547,906
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys goyana,ZUFG 3147,,FLONA,Silvania,GO,Brazil,-16.6026,-48.547,906
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys huntingtoni,UFMT 1745,holotype,Manso Hydroelectric Power Plant,Chapada dos Guimarães,MT,Brazil,-14.8667,-55.8,266
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys huntingtoni,UFMT 1746,~1749; 11133-35,Manso Hydroelectric Power Plant,Chapada dos Guimarães,MT,Brazil,-14.8667,-55.8,266
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys huntingtoni,UFMT 12635,,Vale do Uatumã,Chapada dos Guimarães,MT,Brazil,-14.8667,-55.8,266
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys huntingtoni,UFMT 11129,~11132,Gruta da Cantina,Nobres,MT,Brazil,-14.0751,-55.5959,441
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys huntingtoni,UFMT 6695,~6704,Faz Entre Rios (Jonas Pinheiro UHE),Santo Antônio do Leverger,MT,Brazil,-16.4825,-55.4364,284
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys moratoi,Arruda et al 2017,,,Avaré,SP,Brazil,-22.89,-48.95,697
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys moratoi,CCJJ 7857,,Jardim Botânico Municipal de Bauru,Bauru,SP,Brazil,-22.3467,-49.0156,548
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys moratoi,JJ 4541,,Rubião Junior,Botucatu,SP,Brazil,-22.8833,-48.5,928
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys moratoi,MZUSP 50180,holotype,Rubião Junior,Botucatu,SP,Brazil,-22.8833,-48.5,928
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys moratoi,,,,Botucatu,SP,Brazil,-22.8878,-48.5064,944
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys moratoi,CFBH 12854,,Estacao Ecologica de Itirapina,Brotas,SP,Brazil,-22.2147,-47.9113,865
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys moratoi,ZUEC-AMP 23505,23970-71,border of highway BR050,Campo Alegre de Goiás,GO,Brazil,-17.5533,-47.8285,910
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys moratoi,,Magalhães et al 2020,,Centralina,MG,Brazil,-18.648,-49.155,616
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys moratoi,,Magalhães et al 2020,,Comendador Gomes,MG,Brazil,-19.725,-49.196,594
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys moratoi,,Magalhães et al 2020,,Fronteira,MG,Brazil,-20.263,-49.229,458
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys moratoi,Arruda et al 2017,,,Ituiutaba,MG,Brazil,-19.01,-49.45,611
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys moratoi,Arruda et al 2017,,,Lençois Paulistas,SP,Brazil,-22.82,-48.88,726
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys moratoi,,Magalhães et al 2020,,Monte Alegre de Minas,MG,Brazil,-18.869,-48.847,744
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys moratoi,GRCOLLI 20295,Magalhães et al 2020,,Nova Xavantina,MT,Brazil,-14.688,-52.422,398
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys moratoi,Arruda et al 2017,,,Paranaiguara,GO,Brazil,-18.76,-50.61,427
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys moratoi,,Magalhães et al 2020,,Perdizes,MG,Brazil,-19.339,-47.284,914
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys moratoi,,,,São Carlos,SP,Brazil,-22.0167,-47.9392,773
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys moratoi,,Magalhães et al 2020,Serra da Canastra,Sa_o Roque de Minas,MG,Brazil,-20.151,-46.654,951
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys moratoi,,Magalhães et al 2020,,Tupaciguara,MG,Brazil,-18.662,-48.622,749
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys moratoi,,Magalhães et al 2020,,Uberaba,MG,Brazil,-19.831,-47.71,614
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys moratoi,Arruda et al 2017,,,Uberlândia,MG,Brazil,-19,-48.32,754
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys rotundipalpebra,AAG-UFU 0796,799,Chapada dos Veadeiros,Alto Paraíso de Goiás,GO,Brazil,-14.1736,-47.5908,882
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys rotundipalpebra,ZUEC 20472,20473; AAG-UFU 1559-68; 1572-76,Chapada dos Veadeiros,Alto Paraíso de Goiás,GO,Brazil,-14.1639,-47.7897,741
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys rotundipalpebra,ZUEC 20470,holotype,"Poço Encantado, Chapada dos Veadeiros",Teresina de Goiás,GO,Brazil,-13.8728,-47.2619,883
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys rotundipalpebra,ZUEC 20471,AAG-UFU 1598; 1599; 1602-05,"Poço Encantado, Chapada dos Veadeiros",Teresina de Goiás,GO,Brazil,-13.8728,-47.2619,883
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys salvatori,CHUNB 30452,, ,Alto Paraiso de Goias,GO,Brazil,-14.1825,-47.5347,1018
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys salvatori,MNRJ 15870,holotype,PN Chapada dos Veadeiros,Alto Paraiso de Goias,GO,Brazil,-14.1333,-47.5333,1106
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys salvatori,15871;27782-86,,PN Chapada dos Veadeiros,Alto Paraiso de Goias,GO,Brazil,-14.1333,-47.5333,1106
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys salvatori,Brandão e Batista 2000,,ESEC Águas Emendadas,Brasilia,DF,Brazil,-15.545,-47.566,1061
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys salvatori,Brandão e Batista 2000,,ESEC Jardim Botânico de Brasilia,Brasilia,DF,Brazil,-15.914,-47.885,1091
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys salvatori,CHUNB 21866,,Brasilia e arredores,Brasilia,DF,Brazil,-15.7807,-47.7968,1000
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys salvatori,MNRJ 23631,,"Poco Azul, APA Cafuringa",Brasilia,DF,Brazil,-15.5922,-47.8864,1160
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys salvatori,ZUFG 2660,, ,Cristalina,GO,Brazil,-16.6984,-47.5175,948
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys salvatori,CHUNB 30451,, ,Pirenopolis,GO,Brazil,-15.8106,-49.0132,773
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys salvatori,Brandão e Batista 2000,,PE Pirineus,Pirenopolis,GO,Brazil,-15.75,-48.834,990
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys salvatori,MNRJ 23632,,PE Pirineus,Pirenopolis,GO,Brazil,-15.8525,-48.9592,762
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys salvatori,Morais et al 2012,,FLONA de Silvania,Silvania,GO,Brazil,-16.6589,-48.6081,914
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys strussmannae,UFMT 7874,holotype,"PCH Ombreiras, Jauru river left margin",Araputanga,MT,Brazil,-15.09,-58.7403,427
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys strussmannae,UFMT 7880,7876; 7878; 5859; 5871; 5983; 6663; 7875; 7877; 7881; 8386; 8387,"PCH Ombreiras, Jauru river left margin",Araputanga,MT,Brazil,-15.09,-58.7403,427
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys strussmannae,UFMT 1223,,Jauru,Jauru,MT,Brazil,-15.3419,-58.8664,390
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys strussmannae,UFMT 6659,7869; 7885-86; 8377-80; 8319-20,UHE Guaporé,Vale de São Domingos,MT,Brazil,-15.0725,-58.5744,494
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys strussmannae,UFMT 7882,1832-36; 7870-73; 7883-84; 7887; 8045-46,UHE Guaporé,Vale de São Domingos,MT,Brazil,-15.0725,-58.5744,494
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys vielliardi,CHUNB 57501,,Poço Azul,Brasília,DF,Brazil,-15.6,-48.048,1215
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys vielliardi,CHUNB 48361,,Fazenda Água Limpa,Brasília,DF,Brazil,-15.969,-47.933,1113
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys vielliardi,Meneses and Correa 2020,,Fazenda Água Limpa,Brasília,DF,Brazil,-15.9754,-47.9489,1112
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys vielliardi,ZUEC 16239,holotype,Parque Estadual da Serra de Caldas Novas,Caldas Novas,GO,Brazil,-17.7667,-48.7,971
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys vielliardi,ZUEC 16240,,Parque Estadual da Serra de Caldas Novas,Caldas Novas,GO,Brazil,-17.7667,-48.7,971
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys vielliardi,AAG-UFU 3206,3207; 4312-14; 4360-62,Parque Estadual da Serra de Caldas Novas,Caldas Novas,GO,Brazil,-17.7667,-48.7,971
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys vielliardi,Vaz-Lima et al 2020,,,Cristalina,GO,Brazil,-16.7686,-47.6136,1210
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys vielliardi,CHUNB 26655,,Fazenda Champion,Paracatu,MG,Brazil,-17.489,-47.329,916
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys vielliardi,CHUNB 38967,~38971,Fazenda Champion,Paracatu,MG,Brazil,-17.489,-47.329,916
Amphibians,Cycloramphidae,Proceratophrys,Proceratophrys vielliardi,Del Prette et al 2018,study I. penaxavantinho,PE Paracatu,Paracatu,MG,Brazil,-17.0815,-47.0597,900
Amphibians,Hylidae,Pseudis,Pseudis tocantins,CHUNB 42686,,"Bar na entrada de Aruana, conhecido como Sabonete",Aruana,GO,Brazil,-14.9484,-51.0415,288
Amphibians,Hylidae,Pseudis,Pseudis tocantins,Lit 2786,, ,Babaculandia,TO,Brazil,-7.1745,-47.8553,264
Amphibians,Hylidae,Pseudis,Pseudis tocantins,PHV 2634,,lagoa sr. Ze - agua,Barra do Garcas,MT,Brazil,-15.7,-52.38,531
Amphibians,Hylidae,Pseudis,Pseudis tocantins,PHV 2761,,Lagoa Faz. Fortaleza,Barra do Garcas,MT,Brazil,-15.5917,-52.3874,445
Amphibians,Hylidae,Pseudis,Pseudis tocantins,CHUNB 30355,, ,Britania,GO,Brazil,-15.2366,-51.2079,296
Amphibians,Hylidae,Pseudis,Pseudis tocantins,CHUNB 42605,,lagoa entre Britania e Aruana,Britania,GO,Brazil,-15.2018,-51.1954,277
Amphibians,Hylidae,Pseudis,Pseudis tocantins,Lit 2788,,Cerrado,Carolina,MA,Brazil,-7.2575,-47.5186,140
Amphibians,Hylidae,Pseudis,Pseudis tocantins,CHUNB 42753,,"Faz. Condado, nasc. Igarape Sao Luiz",Conceicao do Araguaia,PA,Brazil,-8.2999,-49.2861,117
Amphibians,Hylidae,Pseudis,Pseudis tocantins,Lit 2787,,Cerradao,Estreito,MA,Brazil,-6.6522,-47.4025,179
Amphibians,Hylidae,Pseudis,Pseudis tocantins,CHUNB 38981,, ,Formoso do Araguaia,TO,Brazil,-11.9586,-50.0976,222
Amphibians,Hylidae,Pseudis,Pseudis tocantins,ZUFG 3461,, ,Montes Claros de Goias,GO,Brazil,-15.9141,-51.5787,379
Amphibians,Hylidae,Pseudis,Pseudis tocantins,CHUNB 11235,, ,Palmas,TO,Brazil,-10.2181,-48.1532,461
Amphibians,Hylidae,Pseudis,Pseudis tocantins,Lit 1673,,area de influencia da UHE Luis Eduardo Magalhaes,Palmas,TO,Brazil,-10.2181,-48.1532,461
Amphibians,Hylidae,Pseudis,Pseudis tocantins,CHUNB 34009,, ,Parana,TO,Brazil,-12.6953,-47.8117,282
Amphibians,Hylidae,Pseudis,Pseudis tocantins,Lit 2791,,Cerradao,Parana,TO,Brazil,-12.605,-47.8988,282
Amphibians,Hylidae,Pseudis,Pseudis tocantins,Lit 2792,,Cerrado,Parana,TO,Brazil,-12.5919,-47.8769,279
Amphibians,Hylidae,Pseudis,Pseudis tocantins,CHUNB 42890,,Pedro Afonso,Pedro Afonso,TO,Brazil,-9.0814,-48.2393,106
Amphibians,Hylidae,Pseudis,Pseudis tocantins,Lit 2793,,Cerrado,Peixe,TO,Brazil,-12.288,-48.4155,263
Amphibians,Hylidae,Pseudis,Pseudis tocantins,MNRJ 47607,, ,Porto Alegre do Tocantins,TO,Brazil,-11.5112,-47.0463,718
Amphibians,Hylidae,Pseudis,Pseudis tocantins,CFBH 8132,, ,Porto Franco,MA,Brazil,-6.3684,-47.1798,260
Amphibians,Hylidae,Pseudis,Pseudis tocantins,Lit 3035,,UHE Luis Eduardo Magalhaes,Porto Nacional,TO,Brazil,-10.45,-48.4,216
Amphibians,Hylidae,Pseudis,Pseudis tocantins,Lit 3036,,UHE Luis Eduardo Magalhaes,Porto Nacional,TO,Brazil,-10.1166,-48.4166,166
Amphibians,Hylidae,Pseudis,Pseudis tocantins,Lit 3037,,UHE Luis Eduardo Magalhaes,Porto Nacional,TO,Brazil,-10.0833,-48.45,185
Amphibians,Hylidae,Pseudis,Pseudis tocantins,MNRJ 2481,,rio Tocantins,Porto Nacional,TO,Brazil,-10.5439,-48.4962,205
Amphibians,Hylidae,Pseudis,Pseudis tocantins,MNRJ 11338,holotype,margem direita Rio Tocantins,Porto Nacional,TO,Brazil,-10.7,-48.4167,199
Amphibians,Hylidae,Pseudis,Pseudis tocantins,CFBH 9209,,Fazenda Maravilha,Ribamar Fiquene,MA,Brazil,-6.002,-47.4272,82
Amphibians,Hylidae,Pseudis,Pseudis tocantins,Lit 2113,,Fazenda Maravilha,Ribamar Fiquene,MA,Brazil,-6.0105,-47.4286,81
Amphibians,Hylidae,Pseudis,Pseudis tocantins,CHUNB 42935,,"Barra do Rio Verde, ‡s margens do Rio Javae",Sandolandia,TO,Brazil,-12.4017,-49.8757,297
Amphibians,Hylidae,Pseudis,Pseudis tocantins,CHUNB 10369,,Ilha do Bananal,Santa Terezinha,MT,Brazil,-10.3319,-50.792,229
Amphibians,Hylidae,Pseudis,Pseudis tocantins,ZUFG 2366,, ,Sao Miguel do Araguaia,GO,Brazil,-13.1452,-50.2487,313
Amphibians,Leptodactylidae,Pseudopaludicola,Pseudopaludicola atragula*,UFMT 16576,holotype,Sítio Boa Esperança: permanent swamp,Icém,SP,Brazil,-20.3419,-49.1947,457
Amphibians,Leptodactylidae,Pseudopaludicola,Pseudopaludicola atragula*,DZJSRP 8727,"8728, 8747, UFMT 16198-9, UFMT 16550",,Icém,SP,Brazil,-20.3419,-49.1947,457
Amphibians,Leptodactylidae,Pseudopaludicola,Pseudopaludicola atragula*,UFMT 16200,"~201, 16551-5, 16557, 16571, 16202, 16572, 16582, 16556",,Icém,SP,Brazil,-20.3419,-49.1947,457
